Date,Adj Close,Close,High,Low,Open,Volume,returns,log_returns,sma_20,sma_50,ema_12,ema_26,volatility_20,atr,volume_sma_20,volume_ratio,high_low_ratio,close_open_ratio
2023-01-24,34.119998931884766,34.119998931884766,36.619998931884766,33.849998474121094,35.0,2160000,-0.7196365467845175,-0.730898424106168,0.2697198846216529,0.1776706611023792,0.2828245589383647,0.24551194019472813,0.21805804238671472,1.5613066035688865,-0.4980007598062494,0.19742178205156033,1.259955943730453,-0.5983236085071755
2023-01-25,33.95000076293945,33.95000076293945,34.09000015258789,32.70000076293945,33.84000015258789,2749100,-0.09983710814549893,-0.10004283817160575,0.2696537686940495,0.1829605206382343,0.2853686493228324,0.24823744737014822,0.21916525173588103,1.4214336404866141,-0.472493430841802,0.6205732526890554,-0.13004060413784893,0.11609074531644105
2023-01-26,35.970001220703125,35.970001220703125,39.189998626708984,33.61000061035156,36.849998474121094,6732300,1.4068864247459856,1.3660182469884246,0.2732902960457523,0.18839481304617384,0.30118412922542154,0.25747322754854357,0.33548130369194085,1.7747484090934882,-0.3859420014562953,3.330180280386521,4.2358551481939966,-0.5665610148676403
2023-01-27,35.790000915527344,35.790000915527344,37.349998474121094,34.91999816894531,36.5,4278200,-0.10034689864719393,-0.10055478078569094,0.2781610322189455,0.19417213481664494,0.3133488626989832,0.26541641075870465,0.31593356279189827,1.623068085956722,-0.3413445404755121,1.3526849278280073,0.8271643264052101,-0.4551348125876886
2023-01-30,36.119998931884766,36.119998931884766,36.9900016784668,35.40999984741211,35.5,2060100,0.23203458953773237,0.2308700964564556,0.2817093993955657,0.19977794018407447,0.3258740325715252,0.27385876984112484,0.29644085912257834,1.385102928730108,-0.33298825466172793,-0.21826137342907115,-0.055366287803189994,0.47373575867737117
2023-01-31,38.599998474121094,38.599998474121094,38.72999954223633,36.0,36.20000076293945,3687700,1.6209426537323044,1.5670256154750573,0.2895113899272166,0.208615434077496,0.3532461443896079,0.2898989586921956,0.4340475787337151,1.4441399022402492,-0.29940481843796496,0.8193904515180962,1.0479321117116223,1.702445539870332
2023-02-01,41.060001373291016,41.060001373291016,41.95000076293945,38.2599983215332,39.0,4242500,1.5057596504749573,1.459079266919243,0.30791441030860317,0.21949304616310192,0.39304570225512214,0.3128978407449798,0.3393818173996366,1.5267921155723951,-0.2631272358881818,1.0825946556039916,1.776514557132063,1.363329727954861
2023-02-02,42.220001220703125,42.220001220703125,44.2599983215332,41.099998474121094,42.0,4323600,0.6767249408602241,0.6670486429221479,0.33235626396077883,0.2319503942936828,0.4345679439662435,0.33802079791606143,0.20663620038133435,1.6630314184709298,-0.24870674644632285,1.0932280959671679,1.0851288791579998,0.16609900770952898
2023-02-03,42.779998779296875,42.779998779296875,44.279998779296875,41.650001525878906,41.68000030517578,2996100,0.3265155518889191,0.32422675663550327,0.3604346323535315,0.2459965040171902,0.47348963920283665,0.3631198613658514,0.10365071891411244,1.6830129981091975,-0.2370912084085225,0.22808801904617695,0.5994411842714633,0.698343703684672
2023-02-06,41.459999084472656,41.459999084472656,42.470001220703125,40.04999923706055,42.33000183105469,2772300,-0.7044079458360648,-0.7151921521551646,0.3821215351825813,0.25674773604839074,0.4974952682783283,0.38196802718838174,0.13914842750771367,1.7356923222709242,-0.2540174755437363,0.11839446783994743,0.5032729052494525,-0.4828331062225628
2023-02-07,42.79999923706055,42.79999923706055,43.029998779296875,41.060001373291016,41.65999984741211,2491600,0.7718035647017122,0.7592593363159107,0.4028166612642007,0.26892524398275497,0.5268709350430484,0.40384637900928855,0.08126153849759168,1.6148930001845847,-0.28933738563333017,0.0,0.06334004408646238,0.7228216694223469
2023-02-08,42.08000183105469,42.08000183105469,43.529998779296875,41.900001525878906,42.97999954223633,1382300,-0.3764991098233442,-0.3795359428905287,0.42188086614387377,0.2803715620087464,0.5468574171312183,0.4217066275728788,0.10949226295618716,1.6103514013585125,-0.30891664292272136,-0.7151677926231309,-0.2574868032878014,-0.49257188881388553
2023-02-09,43.81999969482422,43.81999969482422,45.5,42.5099983215332,42.81999969482422,3213300,0.9827919427096345,0.9625920116281163,0.44539705056880596,0.29476972664273693,0.575537704026098,0.4439940461993019,0.1211097849488894,1.7347835174402262,-0.2986750878525976,0.49989370948388684,0.8536321035641807,0.6219053812881574
2023-02-10,41.900001525878906,41.900001525878906,43.470001220703125,41.619998931884766,43.470001220703125,2360600,-1.0072412672371582,-1.0295257807459206,0.4619928293980807,0.30782286080110893,0.586819472449192,0.45826461239982796,0.21936169176194598,1.7847379862489132,-0.28800139297812394,-0.08905263783429561,-0.06138860934755063,-0.8744417377903944
2023-02-13,42.880001068115234,42.880001068115234,43.45000076293945,40.79999923706055,42.09000015258789,1341800,0.5631084133881852,0.556379473628845,0.4838119766934631,0.320794751253712,0.6029939042145364,0.4747137891622121,0.11943408266748784,1.7738389113120998,-0.29540000633171876,-0.7559479929236739,0.6632723355568857,0.506560223275014
2023-02-14,46.95000076293945,46.95000076293945,47.150001525878906,42.56999969482422,42.81999969482422,2708300,2.2344594718704265,2.133736018026228,0.5177528706179648,0.33630324595929145,0.6442078164974504,0.5034006064678606,0.20767306264533902,2.060850771942738,-0.2947842466837623,0.15421157815827224,2.1703576738926387,2.461106056894192
2023-02-15,47.02000045776367,47.02000045776367,48.11000061035156,46.099998474121094,46.90999984741211,2316100,0.05142266225838873,0.051361853770125004,0.547594408882705,0.3499160570665459,0.6795545411154073,0.5301821525761558,0.153864251955702,1.7366007806262767,-0.31912812232880616,-0.06518845578271461,-0.09139577998961541,0.09330274712131692
2023-02-16,44.7599983215332,44.7599983215332,45.959999084472656,44.560001373291016,45.959999084472656,1982900,-1.1065294545399487,-1.133512585287892,0.5742181680162604,0.36188594124073514,0.6941775330859342,0.5474967266702929,0.24914002736331084,1.739325462741644,-0.30667838034634504,-0.31193411544272653,-0.5220195274960764,-0.6226492026693186
2023-02-17,43.95000076293945,43.95000076293945,44.439998626708984,42.81999969482422,44.0099983215332,1335100,-0.40627042762358306,-0.4098122695018126,0.5953540865658765,0.37403636908769317,0.7010723277581161,0.5608447718356221,0.24002515924113432,1.7720226875520848,-0.3141118181530376,-0.7418995381001683,-0.2952842613290092,0.0
2023-02-21,41.06999969482422,41.06999969482422,44.40999984741211,40.90999984741211,43.650001525878906,2012700,-1.514613457963165,-1.5658395309012894,0.6082251778683659,0.3821065622720573,0.6874272199168489,0.5636800496739751,0.43588082476582957,1.841959082474385,-0.30932028999271854,-0.2878431794780367,1.3915194941223326,-1.4528904757323289
2023-02-22,40.95000076293945,40.95000076293945,41.939998626708984,39.84000015258789,41.099998474121094,2051200,-0.05168891636514864,-0.051741910975824916,0.62327818726336,0.3905558938978623,0.6750697415241659,0.5659078619121567,0.3847455218645514,1.6975446938037126,-0.311042517491373,-0.2591212993062515,0.2306140435103834,-0.05752625494201747
2023-02-23,41.43000030517578,41.43000030517578,42.88999938964844,40.400001525878906,42.15999984741211,1569300,0.29047947554885606,0.2886635230436391,0.6397637616700731,0.3975338132718675,0.6678599394415281,0.5695561531821512,0.3766962883105704,1.6330580095874925,-0.3297179219299079,-0.5635974563455086,0.5460108812939264,-0.40136407744355934
2023-02-24,37.869998931884766,37.869998931884766,40.83000183105469,37.349998474121094,40.459999084472656,4257400,-1.991272565248358,-2.0811649392094935,0.6439512690975003,0.40188485741739965,0.6376809468846595,0.5611710494616312,0.5717593474382117,1.7647567530859911,-0.36889384873523917,1.4355274113114298,1.6608350171024677,-1.5763634362624215
2023-02-27,39.7599983215332,39.7599983215332,40.54999923706055,38.54999923706055,38.560001373291016,2596100,1.1827597014786833,1.153683122451836,0.6527009604927487,0.40648865822819163,0.6249280653238604,0.559652837032028,0.6317636404802809,1.760215500735264,-0.39552030898787477,0.292411789655129,0.20127122624675617,0.8173243046720067
2023-02-28,39.5099983215332,39.5099983215332,40.18000030517578,39.22999954223633,39.810001373291016,1067100,-0.1303391927559515,-0.13069346312304211,0.6601723629789649,0.41017169818811466,0.6124462711745979,0.5574216239180501,0.6360201833260559,1.6675728440593294,-0.41123880077246966,-0.8364472346596222,-0.7765934476609345,-0.15531001069506808
2023-03-01,38.220001220703125,38.220001220703125,39.900001525878906,38.11000061035156,39.70000076293945,1663800,-0.7463361445600862,-0.7584610268473506,0.6593348665379294,0.4135297667685117,0.5931597460080508,0.5510954896822242,0.5406812845240604,1.682105405942208,-0.44327571469275334,-0.32826556078164326,0.027668257030675148,-0.9036974300814513
2023-03-02,38.47999954223633,38.47999954223633,39.61000061035156,37.279998779296875,37.47999954223633,1998100,0.17554043380940404,0.17486935352420577,0.6536486613563459,0.41774540358991125,0.5785989031974441,0.5460978126878232,0.4051206138518711,1.5831049266801867,-0.47880298857124765,0.01423674738067306,0.5766372857820883,0.7056248231953418
2023-03-03,41.779998779296875,41.779998779296875,42.43000030517578,38.93000030517578,39.0,2407900,2.0204854327827526,1.9376447394416594,0.6526789162452695,0.42382964220045405,0.5885980250435574,0.5523685119265187,0.6206002805613323,1.7420511842830466,-0.5091271725709944,0.4420718835312307,1.5453261979904076,1.8278424539826508
2023-03-06,41.45000076293945,41.45000076293945,43.18000030517578,41.189998626708984,42.61000061035156,1868100,-0.16797693318500842,-0.16857003531341747,0.6497476618868119,0.4308075615744592,0.5948268490245086,0.5570840590198028,0.6170407345627459,1.6821057524175536,-0.5269826194320448,0.015090434147359081,0.0751543938240185,-0.6506781404874946
2023-03-07,41.52000045776367,41.52000045776367,42.16999816894531,40.689998626708984,41.79999923706055,1493300,0.056045367526215875,0.05597356227138678,0.6498799021494363,0.43626893406980466,0.6005708407677749,0.5616807085826415,0.5869197745567778,1.400543602492994,-0.5472282901193529,-0.278708172170705,-0.34689838446536514,-0.13424163714809362
2023-03-08,40.77000045776367,40.77000045776367,41.54999923706055,40.349998474121094,41.5,1271200,-0.4055021942325633,-0.4090305109440994,0.6454058783566979,0.44248858000448027,0.6003584513309805,0.5634601478265471,0.5636621720696047,1.3269740670999743,-0.5665463640105106,-0.44793123144334995,-0.5813486337756535,-0.4082927337283179
2023-03-09,40.630001068115234,40.630001068115234,42.61000061035156,40.599998474121094,41.0,1899300,-0.06365425211153858,-0.06373587602702102,0.6422101434729922,0.448491578352805,0.5992318393018211,0.5646453786239862,0.5560090367310896,1.2861024494680864,-0.5583626175325292,0.12399136461535104,0.11738393298143597,-0.19276226992820408
2023-03-10,39.27000045776367,39.27000045776367,40.58000183105469,38.41999816894531,40.470001220703125,1759600,-0.765565249167752,-0.7783318441498479,0.6321821547612948,0.45295997528301535,0.589080071541449,0.5612533059212462,0.524467856456137,1.3106259744077717,-0.5813736663817394,0.05326373374448253,0.35468340738714427,-0.7117685014502613
2023-03-13,40.04999923706055,40.04999923706055,40.599998474121094,37.279998779296875,38.400001525878906,1559100,0.4807045390952136,0.47578378721142944,0.6281048349415953,0.45880048277625013,0.5857657031927498,0.5606875048482075,0.4871184783006427,1.2942771887648787,-0.59406084781714,-0.11000766279780867,1.515310411115338,1.1154451576702151
2023-03-14,41.7599983215332,41.7599983215332,41.83000183105469,40.58000183105469,40.77000045776367,929900,1.01426338861349,0.9927703230731132,0.6256364004837798,0.46534510353400266,0.5945269626345272,0.5658077577159643,0.5295226343014316,1.2652131044251569,-0.6005809351948587,-0.7220675581943936,-0.5437549256451435,0.6452784917933301
2023-03-15,40.93000030517578,40.93000030517578,41.310001373291016,39.58000183105469,40.9900016784668,1728300,-0.44783913003650166,-0.4521518858607084,0.6123685968008348,0.47064398861780965,0.5963265733427897,0.5678088587040668,0.20790603324584228,1.2370567854900976,-0.6160936461202393,0.12016138264355818,-0.08757774826870118,-0.002529555742337716
2023-03-16,43.27000045776367,43.27000045776367,43.380001068115234,40.720001220703125,40.86000061035156,1553500,1.3524772087138413,1.3146487831240854,0.6041037695537077,0.48017656850602175,0.613676111078903,0.5773843055991923,0.34372486866586377,1.1080830705823117,-0.6281650679076836,-0.026151251895767835,0.6764618313459835,1.5183563329982537
2023-03-17,43.58000183105469,43.58000183105469,44.470001220703125,42.189998626708984,42.93000030517578,3635800,0.18399151249617285,0.18325516993922072,0.6015031116481022,0.4914152644936139,0.6304532093646503,0.5872727381429651,0.2715797676765884,1.071752705301151,-0.6020008231234368,1.9889902990667452,0.2776436144050503,0.41526626758761465
2023-03-20,43.2400016784668,43.2400016784668,44.77000045776367,42.66999816894531,42.689998626708984,1883100,-0.165716865639365,-0.16629389154401958,0.5999383063737597,0.5033309884929911,0.6423495953154175,0.5953059278105296,0.2622228713920772,1.1762032417445971,-0.5933263684427138,0.20799439324098615,0.10704546109682216,0.3584696132559061
2023-03-21,42.54999923706055,42.54999923706055,44.47999954223633,41.939998626708984,43.84000015258789,1235700,-0.3562900171423824,-0.3590063923945142,0.6032001571850691,0.5131975670304564,0.6477488777277478,0.6004665427287209,0.10690031262295838,1.2443230664315368,-0.6056257321049799,-0.40640107479383714,0.5081583360787105,-0.7060717934642312
2023-03-22,41.43000030517578,41.43000030517578,42.72999954223633,40.77000045776367,42.72999954223633,2154700,-0.5984730115796734,-0.6062257986913598,0.6042580540638113,0.5204372720612241,0.6447422934238326,0.6015487598689,0.1365695340562417,1.2107170367903979,-0.6039873998796973,0.5132725844195267,0.06673474276626516,-0.7311919570250874
2023-03-23,42.9900016784668,42.9900016784668,43.5,41.25,41.5,1745300,0.8964320877516118,0.8795796703142063,0.6076962252252862,0.5290671456380219,0.6527494621564275,0.6076983113609742,0.1812693725567325,1.0563120315382648,-0.6012014436318739,0.09411287751907457,0.2954639216054024,0.9376804533122266
2023-03-24,40.77000045776367,40.77000045776367,42.88999938964844,40.25,42.5,2084400,-1.1900711418138805,-1.2213679332480247,0.6140876949926981,0.5359457667668036,0.6445095922816247,0.606066833490859,-0.01296001483907137,1.1244318562252047,-0.6355985057143761,0.5570985980613383,0.6858602359776051,-0.9899069073129004
2023-03-27,40.310001373291016,40.310001373291016,42.4900016784668,40.2599983215332,40.95000076293945,2186600,-0.24705722157121374,-0.24835287413340343,0.6152998763815437,0.5413078444604768,0.6344261519968308,0.6030385073174299,-0.09851058251034213,1.19255202738749,-0.6420806027796245,0.6916117760444667,0.3253181071137437,-0.35893778889329064
2023-03-28,39.18000030517578,39.18000030517578,40.63999938964844,38.5,40.25,2470900,-0.6384492938475148,-0.6472863150352871,0.6145725759556534,0.5469046242799547,0.6182511523788436,0.5965062615747082,-0.06536014666466501,1.2779287495973308,-0.6198594358438598,0.8971612505486066,0.3321878093276994,-0.6345797779581015
2023-03-29,41.75,41.75,42.15999984741211,39.560001373291016,39.90999984741211,3593800,1.549316017246361,1.4999577990464081,0.622352530647242,0.5561122293450896,0.6219470248673152,0.5989375708610822,0.046998073206850934,1.3660301539225383,-0.5893088928989775,1.8738365262584515,0.690556641078074,1.194326734793355
2023-03-30,41.619998931884766,41.619998931884766,42.77000045776367,41.38999938964844,42.45000076293945,1879000,-0.05617493307919302,-0.05623793939105839,0.6292729446503166,0.5634602581690326,0.6241950283393902,0.6007597704095907,0.04932606783878983,1.2906440482941592,-0.5911941621553171,0.19759633707869903,-0.45404129562069334,-0.45766169311244326
2023-03-31,43.27000045776367,43.27000045776367,43.77000045776367,41.65999984741211,41.97999954223633,2067000,0.9429442785245322,0.9243256075721805,0.6325568397091053,0.5730199181446508,0.6372571100596816,0.6078906769441184,-0.1827486386548575,1.1843772880906982,-0.5965903694557888,0.40031326666951966,0.157703689289625,0.8074784510884184
2023-04-03,43.38999938964844,43.38999938964844,44.599998474121094,42.599998474121094,43.0,1853600,0.08138621195827714,0.08123795399820753,0.6368325073116153,0.5811713550347842,0.6491212636204626,0.6148890165354497,-0.187640429602135,1.204358867728966,-0.5968198942602969,0.1892330171775621,0.02692723032026621,0.26250737706292326
2023-04-04,42.18000030517578,42.18000030517578,44.599998474121094,41.880001068115234,44.09000015258789,2098200,-0.6350334866998518,-0.6437750418116575,0.638287116570813,0.5874451645878229,0.650976231578814,0.617376794077809,-0.147518450938006,1.2534052246576455,-0.5872447525880901,0.4002230172496281,0.663144603138953,-1.0556935140123984
2023-04-05,40.599998474121094,40.599998474121094,41.970001220703125,39.41999816894531,41.970001220703125,2595900,-0.8586987934771837,-0.8748134729541096,0.6379124400304198,0.5932947010725604,0.6418593438195129,0.6144676732656216,-0.09904855025967163,1.2624880758344446,-0.5662756830341596,0.8045812227580854,0.6539773106334172,-0.7870210198677474
2023-04-06,40.130001068115234,40.130001068115234,40.72999954223633,39.220001220703125,40.11000061035156,1009700,-0.25391553286772955,-0.25528497905160563,0.6368104630641362,0.5988734263525841,0.6309661869947749,0.6102235897421603,-0.09370236527919924,1.1925513344367995,-0.5803574255231583,-0.6745554180579652,-0.2716737910196475,0.04684791561659792
2023-04-10,41.43000030517578,41.43000030517578,41.529998779296875,39.2400016784668,39.630001068115234,965000,0.773541677814399,0.760941636440705,0.6415710032221845,0.6038022019864533,0.6305415552500293,0.6105826671521611,-0.10560805813874602,1.209807885484355,-0.5929353848102067,-0.6988768421349323,0.43025323598934123,1.1771259969077
2023-04-11,42.290000915527344,42.290000915527344,42.56999969482422,41.04999923706055,41.54999923706055,1026300,0.501628498711896,0.49627497992251196,0.6465078637303987,0.6096697930106455,0.6359989383163663,0.6137522297143984,-0.10428265857698585,1.1171648823330749,-0.6013692341786178,-0.6244648201713109,-0.32372953654395575,0.48242013835316677
2023-04-12,41.369998931884766,41.369998931884766,43.4900016784668,41.13999938964844,42.81999969482422,2664300,-0.4917490542423902,-0.49695968738620594,0.6456483230418844,0.6144090011455697,0.6343942127731586,0.6136519415842415,-0.15428783956670442,1.1525874822095736,-0.5739149017000665,0.899360925374471,0.38654058549824477,-0.8177244975434488
2023-04-13,42.84000015258789,42.84000015258789,43.459999084472656,41.400001525878906,41.400001525878906,1967600,0.8468740702879894,0.8318090182680244,0.6498578747167911,0.6182364774211284,0.6429788456289093,0.6184084257775233,-0.12288945673101201,1.1380552668020405,-0.5701269509608383,0.22141472840888715,0.1262543212540439,0.9094727223624622
2023-04-14,41.68000030517578,41.68000030517578,43.349998474121094,41.45000076293945,42.5,1671800,-0.6161275983979464,-0.6243503094620991,0.6463535876277123,0.6187961543700108,0.6423970086875205,0.6189858377860321,-0.23203294728465318,1.0617607028183085,-0.5682543451419888,-0.06466594136522312,-0.012310198923841819,-0.45116137540729695
2023-04-17,43.130001068115234,43.130001068115234,43.15999984741211,41.20000076293945,41.220001220703125,1415400,0.8294859750199889,0.8150248545423392,0.6453618066765737,0.6196176169756556,0.6517118878685522,0.6243037404849576,-0.17708647057446092,1.0372371778786231,-0.60340171589578,-0.23062222853060832,0.04899927252713955,1.2001889732865525
2023-04-18,46.0099983215332,46.0099983215332,46.45000076293945,43.58000183105469,43.58000183105469,5540500,1.5768915000937176,1.5258009977775233,0.651466751671258,0.6225333579482972,0.6790728136031126,0.6387281120007399,0.0,1.1444123964374364,-0.5455076455503847,3.4270033373087094,0.6952563555000266,1.4372757627093702
2023-04-19,44.86000061035156,44.86000061035156,46.939998626708984,44.529998779296875,45.4900016784668,3636000,-0.5674552979036771,-0.574416500255598,0.6565578882821584,0.625602560784526,0.694446259392915,0.6482902363190645,0.017637913840562555,1.0926413573933895,-0.5075125842910058,1.5022973222868337,0.28045408523388227,-0.3141614306530839
2023-04-20,44.540000915527344,44.540000915527344,45.2599983215332,43.5099983215332,43.619998931884766,1837800,-0.15009738134943618,-0.15056936635299398,0.6634121863576292,0.6271732712815491,0.7052902146809502,0.6560883297306026,-0.014466784761416194,1.1262470405591836,-0.5125288884667744,-0.045704432588803676,-0.21087931040265037,0.5649835905389496
2023-04-21,44.439998626708984,44.439998626708984,45.20000076293945,43.119998931884766,44.0,2771600,-0.035879223044155355,-0.035903832785616895,0.6666079128339178,0.6293036552839034,0.7137894952163911,0.6629788078540273,-0.0628304704667034,1.1198892179730966,-0.4962832810966537,0.715079017070064,0.07249560141268761,0.28591271321565054
2023-04-24,45.83000183105469,45.83000183105469,46.15999984741211,44.54999923706055,45.18000030517578,2054700,0.7474528331746458,0.7356777835232562,0.6777599227593784,0.6311180968982347,0.7303825982993805,0.6739439830845456,-0.16724752698727538,1.0944579276287494,-0.4967534112134739,0.1042608450964666,-0.3551477082140597,0.3962939203306319
2023-04-25,44.81999969482422,44.81999969482422,45.880001068115234,44.310001373291016,45.65999984741211,1312400,-0.4983715012881041,-0.503725020077488,0.6876997512959928,0.6337539976746593,0.7375916814628235,0.6807651404734825,-0.14544565420417774,0.9900077376606489,-0.510591382530788,-0.5077480260372176,-0.3801385692547555,-0.428585219771546
2023-04-26,43.09000015258789,43.09000015258789,45.79999923706055,42.41999816894531,45.779998779296875,2681200,-0.8853432787832856,-0.9024893140115248,0.696317210836034,0.6339435651736041,0.7319906767671654,0.6813742937168653,-0.10943119438993713,1.0463200290554222,-0.5072624814005762,0.6734711922964367,1.1838814497755872,-1.4441516400602692
2023-04-27,36.13999938964844,36.13999938964844,36.18000030517578,29.6299991607666,31.84000015258789,21315400,-3.752239856370785,-4.090150813354612,0.6839530279291451,0.6241853087075386,0.6802444474702294,0.6590128095500334,0.6617484943005297,2.1316961449334086,-0.2267420141197328,11.576457627357454,6.181292680058631,3.4323268414738655
2023-04-28,37.63999938964844,37.63999938964844,38.439998626708984,35.849998474121094,36.90999984741211,4972100,0.9864254823241724,0.9660782446796904,0.6751812922864177,0.6157179225422792,0.6466045533287867,0.6432558562500388,0.7265798055858752,2.1589443519884606,-0.17778041599392155,1.2887990215919822,0.921111507739678,0.5319352927975155
2023-05-01,37.459999084472656,37.459999084472656,38.33000183105469,36.66999816894531,37.709999084472656,1720400,-0.09515893778275558,-0.09534544268857731,0.662376316911532,0.6091281671576662,0.6169225802436868,0.6280724626798054,0.6668171818331304,2.17166034363598,-0.18326685028651027,-0.628281550575849,-0.032443633379301666,-0.13250566264226596
2023-05-02,36.79999923706055,36.79999923706055,37.4900016784668,36.20000076293945,37.4900016784668,2302200,-0.39510882593081004,-0.3984567334547244,0.6478522601596175,0.6026738156536341,0.5873430998052067,0.611836808691477,0.667885434694025,2.0753842000139806,-0.17616582771393294,-0.29183757976152774,-0.3729556733342556,-0.4287895944784555
2023-05-03,36.04999923706055,36.04999923706055,37.2400016784668,35.689998626708984,36.25,2478000,-0.4596393867693278,-0.46418498927147517,0.6343420201989036,0.5981422295571088,0.5572416202740986,0.5943299735058408,0.6600013334976049,2.026338189560646,-0.1701538607655048,-0.19648698719934113,-0.09745063498654793,-0.10451939273633168
2023-05-04,34.81999969482422,34.81999969482422,36.119998931884766,34.400001525878906,35.86000061035156,2505900,-0.7806706409592029,-0.7939532011859136,0.6216031691590386,0.5926086389039458,0.5234519317266614,0.574062815043936,0.6540530121341139,2.009989403917753,-0.1715784974831418,-0.1781020979183971,0.13479171737862367,-0.6954158995643848
2023-05-05,37.61000061035156,37.61000061035156,37.810001373291016,35.5,35.65999984741211,2332700,1.8888741887569829,1.8162096788111575,0.616049204240079,0.5891603010698276,0.513731063822831,0.5645000313525088,0.8615651104975076,2.103540865424385,-0.15063633773387786,-0.306895577578677,0.6674942930846413,1.41019476991211
2023-05-08,39.040000915527344,39.040000915527344,39.529998779296875,37.220001220703125,38.0,1768000,0.9050287772302539,0.8878563718757175,0.6107817556864302,0.5902164692448292,0.5151776419936929,0.5603625817921728,0.8733220495158933,2.0118059741531127,-0.13792541235318329,-0.644271758315948,0.5612007031100906,0.7229243622166598
2023-05-09,40.06999969482422,40.06999969482422,42.58000183105469,38.90999984741211,40.0099983215332,4580200,0.6330719594373383,0.6245901074200824,0.6058889752657576,0.5904963094410458,0.523368153480875,0.5599291241872718,0.881262156690828,2.126247473653365,-0.08166967423307056,0.8272322040073719,1.701395777279481,0.07203475917656177
2023-05-10,40.4900016784668,40.4900016784668,40.9900016784668,39.52000045776367,40.970001220703125,2747800,0.26150724399088965,0.26003211266567555,0.6039495018584385,0.591380964656557,0.533139305194156,0.5609131668958911,0.8720820584933142,2.100816183309018,-0.08034792794504068,-0.16590500910999503,-0.31777845848147507,-0.2604839819647961
