datetime,symbol,month,open,high,low,close,volume
2020-02-12 09:45:00,SPY,2020-02,336.95999,337.089996,336.6124,337.0,1594154
2020-02-12 10:00:00,SPY,2020-02,337.01001,337.20001,336.42999,336.76501,1881696
2020-02-12 10:15:00,SPY,2020-02,336.76001,336.95001,336.63,336.82001,976798
2020-02-12 10:30:00,SPY,2020-02,336.81,337.0,336.51001,336.62,1444262
2020-02-12 10:45:00,SPY,2020-02,336.621,336.79001,336.5,336.57629,714758
2020-02-12 11:00:00,SPY,2020-02,336.57999,336.905,336.57999,336.81,933796
2020-02-12 11:15:00,SPY,2020-02,336.82001,337.16,336.73999,337.14001,1163915
2020-02-12 11:30:00,SPY,2020-02,337.14499,337.20001,336.92999,336.95001,911976
2020-02-12 11:45:00,SPY,2020-02,336.95001,337.13,336.85999,336.98999,558562
2020-02-12 12:00:00,SPY,2020-02,337.0,337.12,336.79999,336.88,747909
2020-02-12 12:15:00,SPY,2020-02,336.875,337.049988,336.85501,337.036407,548896
2020-02-12 12:30:00,SPY,2020-02,337.029999,337.23001,336.91501,337.19,1064911
2020-02-12 12:45:00,SPY,2020-02,337.19,337.23001,336.91,337.0,744415
2020-02-12 13:00:00,SPY,2020-02,337.0,337.049988,336.64999,336.7601,2142131
2020-02-12 13:15:00,SPY,2020-02,336.76001,336.78,336.53,336.76001,1279627
2020-02-12 13:30:00,SPY,2020-02,336.76001,336.95999,336.72,336.9259,955343
2020-02-12 13:45:00,SPY,2020-02,336.92499,337.01001,336.7912,336.98999,633509
2020-02-12 14:00:00,SPY,2020-02,336.98999,337.13501,336.92999,337.029999,616459
2020-02-12 14:15:00,SPY,2020-02,337.035004,337.17001,336.98999,337.0,549768
2020-02-12 14:30:00,SPY,2020-02,337.01001,337.14999,337.0,337.079987,557716
2020-02-12 14:45:00,SPY,2020-02,337.089996,337.32001,337.089996,337.20001,3091988
2020-02-12 15:00:00,SPY,2020-02,337.19,337.39001,336.92001,337.040009,1237540
2020-02-12 15:15:00,SPY,2020-02,337.049988,337.25,336.95001,337.20001,782145
2020-02-12 15:30:00,SPY,2020-02,337.20001,337.42999,337.059998,337.40201,1099408
2020-02-12 15:45:00,SPY,2020-02,337.405,337.64999,337.34,337.41,4807406
2020-02-13 09:30:00,SPY,2020-02,335.86209,336.70001,335.56,336.48001,4956831
2020-02-13 09:45:00,SPY,2020-02,336.5,336.845,336.10001,336.12,2632662
2020-02-13 10:00:00,SPY,2020-02,336.13,336.39001,335.60001,336.35999,2786735
2020-02-13 10:15:00,SPY,2020-02,336.36661,336.48999,336.17001,336.35001,1630163
2020-02-13 10:30:00,SPY,2020-02,336.34,336.55499,336.10999,336.48001,1410448
2020-02-13 10:45:00,SPY,2020-02,336.51901,337.13,336.5,337.079987,1859776
2020-02-13 11:00:00,SPY,2020-02,337.070007,337.29999,337.015015,337.015411,1338299
2020-02-13 11:15:00,SPY,2020-02,337.015015,337.405,336.89999,337.35001,867608
2020-02-13 11:30:00,SPY,2020-02,337.35999,337.63,337.32501,337.42001,1568403
2020-02-13 11:45:00,SPY,2020-02,337.41791,337.44,337.10501,337.29999,1805044
2020-02-13 12:00:00,SPY,2020-02,337.29001,337.70001,337.26999,337.57501,936729
2020-02-13 12:15:00,SPY,2020-02,337.57501,337.73001,337.42999,337.57999,1087876
2020-02-13 12:30:00,SPY,2020-02,337.57999,337.72,337.3801,337.45001,565284
2020-02-13 12:45:00,SPY,2020-02,337.45001,337.66,337.19,337.20001,1220597
2020-02-13 13:00:00,SPY,2020-02,337.20001,337.39999,337.13,337.1423,1779387
2020-02-13 13:15:00,SPY,2020-02,337.1485,337.56,337.01001,337.5473,865952
2020-02-13 13:30:00,SPY,2020-02,337.54501,337.88,337.47,337.82001,861216
2020-02-13 13:45:00,SPY,2020-02,337.82001,338.0,337.76001,337.88,1009098
2020-02-13 14:00:00,SPY,2020-02,337.86499,338.12,337.66,337.80499,1434809
2020-02-13 14:15:00,SPY,2020-02,337.79001,337.92099,337.60999,337.62,932861
2020-02-13 14:30:00,SPY,2020-02,337.62,337.88,337.62,337.69501,481936
2020-02-13 14:45:00,SPY,2020-02,337.70001,338.01001,337.56,337.88,1247275
2020-02-13 15:00:00,SPY,2020-02,337.87,338.0,337.23999,337.26999,3262063
2020-02-13 15:15:00,SPY,2020-02,337.28,337.54501,337.26999,337.40979,1608184
2020-02-13 15:30:00,SPY,2020-02,337.41,337.47,336.81,336.91,2202968
2020-02-13 15:45:00,SPY,2020-02,336.905,337.32001,336.76999,337.079987,7433361
2020-02-14 09:30:00,SPY,2020-02,337.51001,337.64999,337.12,337.28,2557418
2020-02-14 09:45:00,SPY,2020-02,337.25,337.28,337.01001,337.22,255966
2020-02-14 10:00:00,SPY,2020-02,337.019989,337.070007,336.69,336.84,539840
2020-02-14 10:15:00,SPY,2020-02,336.84689,337.315,336.78,337.23001,1040694
2020-02-14 10:30:00,SPY,2020-02,337.237,337.39499,337.10999,337.19,1130338
2020-02-14 10:45:00,SPY,2020-02,337.20001,337.54001,337.17999,337.51001,687906
2020-02-14 11:00:00,SPY,2020-02,337.51001,337.57001,337.34,337.54501,915973
2020-02-14 11:15:00,SPY,2020-02,337.547,337.72,337.42999,337.48999,794746
2020-02-19 14:15:00,SPY,2020-02,338.73001,338.79001,338.72,338.78,383211
2020-02-19 14:30:00,SPY,2020-02,338.78,339.029999,338.75,338.98999,908732
2020-02-19 14:45:00,SPY,2020-02,339.0,339.079987,338.79999,338.85999,874808
2020-02-19 15:00:00,SPY,2020-02,338.85999,338.8999,338.5,338.56,1449995
2020-02-19 15:15:00,SPY,2020-02,338.591,338.70999,338.57999,338.63501,1859208
2020-02-19 15:30:00,SPY,2020-02,338.64001,338.72,338.39999,338.45001,1786120
2020-02-19 15:45:00,SPY,2020-02,338.45001,338.54001,338.20999,338.31,5992402
2020-02-20 09:30:00,SPY,2020-02,337.76999,338.089996,337.54999,337.92001,2829450
2020-02-20 09:45:00,SPY,2020-02,337.89999,338.42001,337.70999,338.25,2155371
2020-02-20 10:00:00,SPY,2020-02,338.26001,338.64001,338.224,338.599,1172140
2020-02-20 10:15:00,SPY,2020-02,338.60001,338.60001,338.16,338.32001,802448
2020-02-20 10:30:00,SPY,2020-02,338.32001,338.60999,338.29001,338.57999,1121033
2020-02-20 10:45:00,SPY,2020-02,338.59,338.64001,338.35501,338.38501,1118535
2020-02-20 11:00:00,SPY,2020-02,338.39999,338.39999,337.35919,337.35919,2031403
2020-02-20 11:15:00,SPY,2020-02,337.35791,337.35791,335.92999,335.97,4695464
2020-02-20 11:30:00,SPY,2020-02,335.97,336.17999,333.69,335.32999,12597577
2020-02-20 11:45:00,SPY,2020-02,335.31,336.070007,334.81,335.48001,4194422
2020-02-20 12:00:00,SPY,2020-02,335.465,335.59,334.57999,335.48209,4190059
2020-02-20 12:15:00,SPY,2020-02,335.4899,335.4899,334.78,334.97,2953222
2020-02-20 12:30:00,SPY,2020-02,334.98999,335.38,334.70999,335.0401,2100900
2020-02-20 12:45:00,SPY,2020-02,335.029999,335.76999,334.89999,335.73001,1164727
2020-02-20 13:00:00,SPY,2020-02,335.70999,336.56,335.5,336.51001,3309381
2020-02-20 13:15:00,SPY,2020-02,336.51999,336.62991,336.040009,336.20999,1837200
2020-02-20 13:30:00,SPY,2020-02,336.23001,336.40991,335.70999,335.7999,1821003
2020-02-20 13:45:00,SPY,2020-02,335.785,336.13,335.73459,335.85001,1122409
2020-02-20 14:00:00,SPY,2020-02,335.85501,336.76001,335.85501,336.54999,2461468
2020-02-20 14:15:00,SPY,2020-02,336.56,336.73999,336.35999,336.41,1648871
2020-02-20 14:30:00,SPY,2020-02,336.39001,337.13,336.39001,336.85999,1750746
2020-02-20 14:45:00,SPY,2020-02,336.87,336.92999,336.45499,336.70001,1574383
2020-02-20 15:00:00,SPY,2020-02,336.70499,336.77499,336.10001,336.29001,1422583
2020-02-20 15:15:00,SPY,2020-02,336.29999,336.92999,336.20999,336.78,1369782
2020-02-20 15:30:00,SPY,2020-02,336.79999,337.049988,336.70999,337.019989,2672170
2020-02-20 15:45:00,SPY,2020-02,337.029999,337.25,336.57001,336.97,4102933
2020-02-21 09:30:00,SPY,2020-02,335.47,335.81,334.25,334.60999,7491855
2020-02-21 09:45:00,SPY,2020-02,334.35999,334.39999,333.44,334.10001,9751947
2020-02-21 10:00:00,SPY,2020-02,334.095001,334.23001,333.54999,333.64999,4582142
2020-02-21 10:15:00,SPY,2020-02,333.66,334.59,333.59,334.20001,5148330
2020-02-21 10:30:00,SPY,2020-02,334.19,334.23999,333.10999,333.34171,5069548
2020-02-21 10:45:00,SPY,2020-02,333.32999,333.92999,333.019989,333.84,4171539
2020-02-21 11:00:00,SPY,2020-02,333.84,334.16,333.70001,334.029999,2829312
2020-02-21 11:15:00,SPY,2020-02,334.035004,334.37,333.82001,334.26999,1985820
2020-02-21 11:30:00,SPY,2020-02,334.26999,334.5,334.20239,334.44312,1655249
2020-02-21 11:45:00,SPY,2020-02,334.45001,334.73001,334.16,334.41,2387840
2020-02-21 12:00:00,SPY,2020-02,334.41,334.82001,334.29999,334.38309,1654858
2020-02-21 12:15:00,SPY,2020-02,334.38,334.45499,334.079987,334.17001,1869743
2020-02-21 12:30:00,SPY,2020-02,334.155,334.29001,333.95001,334.14001,2151332
2020-02-21 12:45:00,SPY,2020-02,334.14001,334.14999,333.77499,333.98001,1430257
2020-02-21 13:00:00,SPY,2020-02,333.97,334.28,333.70001,333.70001,2842151
2020-02-21 13:15:00,SPY,2020-02,333.70999,333.95001,333.51001,333.51001,2052505
2020-02-21 13:30:00,SPY,2020-02,333.51999,333.56,333.14001,333.31,2339895
2020-02-21 13:45:00,SPY,2020-02,333.29999,333.38989,332.59,333.079987,4087730
2020-02-21 14:00:00,SPY,2020-02,333.066711,333.44,332.92001,333.11499,2578185
2020-02-21 14:15:00,SPY,2020-02,333.096985,333.35999,332.75,333.28,3179898
2020-02-21 14:30:00,SPY,2020-02,333.28,333.54001,333.059998,333.39999,2603716
2020-02-21 14:45:00,SPY,2020-02,333.39001,333.51001,333.040009,333.32999,1837188
2020-02-21 15:00:00,SPY,2020-02,333.29001,333.42999,332.81,333.13,3086532
2020-02-21 15:15:00,SPY,2020-02,333.13,333.17999,332.79999,332.98999,2519921
2020-02-21 15:30:00,SPY,2020-02,332.98999,333.20001,332.57999,332.91,4307374
2020-02-21 15:45:00,SPY,2020-02,332.91,333.94,332.91,333.48999,10778377
2020-02-24 09:30:00,SPY,2020-02,323.32001,325.34,323.25,325.26999,19684259
2020-02-24 09:45:00,SPY,2020-02,325.28,325.64999,324.92999,325.34,6550144
2020-02-24 10:00:00,SPY,2020-02,325.34,325.85001,324.92001,325.72,5097727
2020-02-24 10:15:00,SPY,2020-02,325.73001,325.79999,324.28,324.33099,4338643
2020-02-24 10:30:00,SPY,2020-02,324.32999,324.37,323.60999,324.26999,5014316
2020-02-24 10:45:00,SPY,2020-02,324.25,324.89999,324.01001,324.75,3211809
2020-02-24 11:00:00,SPY,2020-02,324.75,324.92001,323.89999,324.12,3464880
2020-02-24 11:15:00,SPY,2020-02,324.11499,324.85001,324.0,324.29999,3060980
2020-02-24 11:30:00,SPY,2020-02,324.29501,324.54001,323.34,323.51001,3738554
2020-02-24 11:45:00,SPY,2020-02,323.53,324.089996,323.029999,323.51001,4345587
2020-02-24 12:00:00,SPY,2020-02,323.5,323.54001,322.51001,322.61249,4332675
2020-02-24 12:15:00,SPY,2020-02,322.60001,323.12,322.34,322.61499,3862891
2020-02-24 12:30:00,SPY,2020-02,322.60999,323.44,322.17001,323.23999,4022354
2020-02-24 12:45:00,SPY,2020-02,323.23999,323.31,322.35999,322.37,3457464
2020-02-24 13:00:00,SPY,2020-02,322.29999,322.34,321.48999,321.57999,5105269
2020-02-24 13:15:00,SPY,2020-02,321.57001,322.60001,321.26001,322.56,4384759
2020-02-24 13:30:00,SPY,2020-02,322.57001,322.95001,322.26001,322.60999,4114695
2020-02-24 13:45:00,SPY,2020-02,322.6293,323.20001,322.56,322.98999,3043685
2020-02-24 14:00:00,SPY,2020-02,322.98001,323.29999,322.16,322.17999,3134598
2020-02-24 14:15:00,SPY,2020-02,322.17001,323.76999,322.070007,323.60999,4413878
2020-02-24 14:30:00,SPY,2020-02,323.62,323.94,323.34009,323.9025,3588969
2020-02-24 14:45:00,SPY,2020-02,323.92001,324.88,323.85001,324.70001,4743943
2020-02-24 15:00:00,SPY,2020-02,324.70001,325.20999,324.17999,324.26501,5230346
2020-02-24 15:15:00,SPY,2020-02,324.26999,324.60999,323.97,324.029999,5459673
2020-02-24 15:30:00,SPY,2020-02,324.040009,324.23999,323.10999,323.17999,8489122
2020-02-24 15:45:00,SPY,2020-02,323.19,324.049988,322.39999,322.41,15689003
2020-02-25 09:30:00,SPY,2020-02,323.92001,324.60999,322.81,322.84,10831660
2020-02-25 09:45:00,SPY,2020-02,322.85001,323.38849,322.059998,323.14999,5274554
2020-02-25 10:00:00,SPY,2020-02,323.12,323.56,322.32999,322.51999,3775632
2020-02-25 10:15:00,SPY,2020-02,322.543,322.75,319.98001,320.26001,8089004
2020-02-25 10:30:00,SPY,2020-02,320.26999,321.16,319.48999,321.089996,7866826
2020-02-25 10:45:00,SPY,2020-02,321.10001,321.23999,318.45001,319.82001,7052926
2020-02-25 11:00:00,SPY,2020-02,319.79999,320.23001,318.57999,318.91,5473991
2020-02-25 11:15:00,SPY,2020-02,318.9043,319.029999,317.53,318.75,7176266
2020-02-25 11:30:00,SPY,2020-02,318.76001,319.26999,318.25,318.31,4298751
2020-02-25 11:45:00,SPY,2020-02,318.31,319.73999,318.2916,319.42999,3144189
2020-02-25 12:00:00,SPY,2020-02,319.39999,319.67999,318.92999,319.089996,3008668
2020-02-25 12:15:00,SPY,2020-02,319.0961,319.10001,317.92999,318.17499,3691492
2020-02-25 12:30:00,SPY,2020-02,318.14001,319.070007,317.64001,317.79449,3432713
2020-02-25 12:45:00,SPY,2020-02,317.78,317.81,316.97501,317.10999,4294711
2020-02-25 13:00:00,SPY,2020-02,317.079987,317.73999,316.56,317.20999,6076431
2020-02-25 13:15:00,SPY,2020-02,317.20001,317.3699,316.17001,316.57999,4308502
2020-02-25 13:30:00,SPY,2020-02,316.57999,316.57999,315.64001,316.38,5983527
2020-02-25 13:45:00,SPY,2020-02,316.34,316.67999,315.049988,315.079987,4409201
2020-02-25 14:00:00,SPY,2020-02,315.059998,315.23001,313.040009,314.56,15732830
2020-02-25 14:15:00,SPY,2020-02,314.57001,314.64001,312.56,312.60001,9358736
2020-02-25 14:30:00,SPY,2020-02,312.60501,313.64999,312.079987,313.57999,11769612
2020-02-25 14:45:00,SPY,2020-02,313.60001,314.67001,313.089996,314.16,10046303
2020-02-25 15:00:00,SPY,2020-02,314.17999,315.62,313.84,313.97,8773642
2020-02-25 15:15:00,SPY,2020-02,313.95001,314.57999,312.47501,313.14999,9980124
2020-02-25 15:30:00,SPY,2020-02,313.14499,313.25,311.69,312.81,14142928
2020-02-25 15:45:00,SPY,2020-02,312.82001,314.070007,312.16,312.70999,18513301
2020-02-26 09:30:00,SPY,2020-02,314.72,317.45001,314.12,316.9743,16645852
2020-02-26 09:45:00,SPY,2020-02,316.97,317.079987,315.17999,315.52481,8817793
2020-02-26 10:00:00,SPY,2020-02,315.45001,316.17001,314.64999,316.12,6913994
2020-02-26 10:15:00,SPY,2020-02,316.13,317.10999,316.040009,316.34,4793087
2020-02-26 10:30:00,SPY,2020-02,316.32999,317.76999,316.32999,317.69,7230481
2020-02-26 10:45:00,SPY,2020-02,317.6828,318.10999,317.16,317.17001,4236113
2020-02-26 11:00:00,SPY,2020-02,317.155,317.32999,316.070892,316.38,4021274
2020-02-26 11:15:00,SPY,2020-02,316.39999,317.73001,316.29001,317.51501,3763537
2020-02-26 11:30:00,SPY,2020-02,317.51999,317.53,316.56,316.66,3189112
2020-02-26 11:45:00,SPY,2020-02,316.694,316.70001,315.12,315.41,3962430
2020-02-26 12:00:00,SPY,2020-02,315.42001,315.60999,313.20999,313.51999,9264398
2020-02-26 12:15:00,SPY,2020-02,313.52499,314.19,312.69,314.10001,7131253
2020-02-26 12:30:00,SPY,2020-02,314.089996,315.20001,314.070007,314.12,4432518
2020-02-26 12:45:00,SPY,2020-02,314.13,314.95999,313.785,314.34,3844242
2020-02-26 13:00:00,SPY,2020-02,314.32999,314.78,313.54999,313.76379,2500863
2020-02-26 13:15:00,SPY,2020-02,313.78,314.47,313.47,314.079987,3325748
2020-02-26 13:30:00,SPY,2020-02,314.070007,314.17999,310.79001,310.79999,12475729
2020-02-26 13:45:00,SPY,2020-02,310.84,313.17001,310.70999,311.13,11086197
2020-02-26 14:00:00,SPY,2020-02,311.089996,312.85001,310.73999,312.81,7595213
2020-02-26 14:15:00,SPY,2020-02,312.82999,313.12,311.70999,312.17999,5059667
2020-02-26 14:30:00,SPY,2020-02,312.20999,313.059998,311.45001,311.79999,5819168
2020-02-26 14:45:00,SPY,2020-02,311.79999,312.51999,311.28,311.41,5032687
2020-02-26 15:00:00,SPY,2020-02,311.41,312.89001,311.41,312.42999,7109288
2020-02-26 15:15:00,SPY,2020-02,312.43979,313.45999,311.64001,312.12,7659583
2020-02-26 15:30:00,SPY,2020-02,312.10999,312.57001,311.66,312.4024,5411616
2020-02-26 15:45:00,SPY,2020-02,312.39999,312.57001,311.41,311.54999,12730004
2020-02-27 09:30:00,SPY,2020-02,305.80991,306.92001,304.64999,305.10001,24774487
2020-02-27 09:45:00,SPY,2020-02,305.10501,306.20001,303.35999,305.17001,13559805
2020-02-27 10:00:00,SPY,2020-02,305.14001,305.88,303.88,304.64999,10877301
2020-02-27 10:15:00,SPY,2020-02,304.64999,304.64999,302.20999,302.56,10747803
2020-02-27 10:30:00,SPY,2020-02,302.54999,302.97,300.659,302.040009,13105929
2020-02-27 10:45:00,SPY,2020-02,302.019989,305.57001,301.98499,305.54001,10294739
2020-02-27 11:00:00,SPY,2020-02,305.51999,306.82001,305.28,306.14999,9561547
2020-02-27 11:15:00,SPY,2020-02,306.14999,307.0,305.070007,305.10001,7769582
2020-02-27 11:30:00,SPY,2020-02,305.10999,305.84,304.079987,304.44,5580478
2020-02-27 11:45:00,SPY,2020-02,304.42999,306.76001,303.64499,306.57001,6436804
2020-02-27 12:00:00,SPY,2020-02,306.51001,308.42001,306.070007,308.39001,8709755
2020-02-27 12:15:00,SPY,2020-02,308.39999,308.57999,306.31,307.84,7286325
2020-02-27 12:30:00,SPY,2020-02,307.82001,309.64999,307.63,308.6835,9055938
2020-02-27 12:45:00,SPY,2020-02,308.67999,309.54001,307.79001,307.828,6115606
2020-02-27 13:00:00,SPY,2020-02,307.78,309.28,307.35001,309.12,5485109
2020-02-27 13:15:00,SPY,2020-02,309.11499,309.20001,306.95001,307.019989,5728300
2020-02-27 13:30:00,SPY,2020-02,307.049988,307.57001,303.69,304.42001,12979514
2020-02-27 13:45:00,SPY,2020-02,304.42999,306.54999,304.079987,304.51999,10025004
2020-02-27 14:00:00,SPY,2020-02,304.48001,304.98999,303.25,304.285,8008592
2020-02-27 14:15:00,SPY,2020-02,304.31,305.23999,303.12,305.089996,7111139
2020-02-27 14:30:00,SPY,2020-02,305.059998,305.070007,303.85999,304.67001,4263853
2020-02-27 14:45:00,SPY,2020-02,304.64999,304.64999,303.079987,303.20001,5490250
2020-02-27 15:00:00,SPY,2020-02,303.19,304.35001,302.20001,303.64999,8585653
2020-02-27 15:15:00,SPY,2020-02,303.67999,303.89999,302.23999,302.26999,4679697
2020-02-27 15:30:00,SPY,2020-02,302.25,302.66,300.85001,300.8735,11300484
2020-02-27 15:45:00,SPY,2020-02,300.87,301.77499,297.51999,297.54999,29563905
2020-02-28 09:30:00,SPY,2020-02,288.91,293.19,288.029999,290.57001,32440372
2020-02-28 09:45:00,SPY,2020-02,289.75,291.23999,286.70999,287.59,19311967
2020-02-28 10:00:00,SPY,2020-02,287.56,288.13699,285.54001,286.9393,16405215
2020-02-28 10:15:00,SPY,2020-02,286.91,289.42999,286.35001,286.42999,14173405
2020-02-28 10:30:00,SPY,2020-02,286.41,288.88,286.26999,287.34,13876878
2020-02-28 10:45:00,SPY,2020-02,287.29999,290.54001,287.049988,289.95001,12783185
2020-02-28 11:00:00,SPY,2020-02,289.97,290.25,287.5,289.20981,11233277
2020-02-28 11:15:00,SPY,2020-02,289.19,291.32999,288.58859,291.31,9458740
2020-02-28 11:30:00,SPY,2020-02,291.32999,296.13,291.0,295.049988,14040281
2020-02-28 11:45:00,SPY,2020-02,295.029999,295.040009,290.60001,291.73001,14252445
2020-02-28 12:00:00,SPY,2020-02,291.75,292.17999,290.0,291.15991,9958692
2020-02-28 12:15:00,SPY,2020-02,291.14001,293.035004,290.42001,292.94,12296734
2020-02-28 12:30:00,SPY,2020-02,292.98999,294.60001,292.73001,293.19,8243890
2020-02-28 12:45:00,SPY,2020-02,293.20001,294.76001,291.76001,294.54001,6397001
2020-02-28 13:00:00,SPY,2020-02,294.54001,295.10001,292.54999,292.57999,8543855
2020-02-28 13:15:00,SPY,2020-02,292.60999,294.42001,292.28,292.75,7583941
2020-02-28 13:30:00,SPY,2020-02,292.73001,292.76001,289.63,289.70001,11248488
2020-02-28 13:45:00,SPY,2020-02,289.69,290.45001,288.82999,290.23499,9563873
2020-02-28 14:00:00,SPY,2020-02,290.22,290.23999,288.029999,289.26001,8749297
2020-02-28 14:15:00,SPY,2020-02,289.23001,291.14001,288.85001,290.19,8481385
2020-02-28 14:30:00,SPY,2020-02,290.19,294.10001,289.85999,293.89169,17167015
2020-02-28 14:45:00,SPY,2020-02,293.88,294.25,290.95001,291.64999,10480103
2020-02-28 15:00:00,SPY,2020-02,291.69,292.074005,289.44,290.67001,9852022
2020-02-28 15:15:00,SPY,2020-02,290.64001,292.63,288.85999,288.85999,11382951
2020-02-28 15:30:00,SPY,2020-02,288.85001,290.64001,288.063995,288.10001,15104159
2020-02-28 15:45:00,SPY,2020-02,288.10001,296.16,288.089996,296.16,31274155
2020-03-02 09:30:00,SPY,2020-03,298.20999,299.10001,295.87,297.089996,24375644
2020-03-02 09:45:00,SPY,2020-03,297.079987,298.67001,296.26001,296.48001,8602669
2020-03-02 10:00:00,SPY,2020-03,296.5,297.10999,294.45999,296.8782,9392552
2020-03-02 10:15:00,SPY,2020-03,296.91,297.029999,294.81,296.37,6298787
2020-03-02 10:30:00,SPY,2020-03,296.32999,298.23999,295.17001,297.97,7013775
2020-03-02 10:45:00,SPY,2020-03,297.98999,300.059998,297.98999,298.51999,9951813
2020-03-02 11:00:00,SPY,2020-03,298.51999,301.14001,298.17001,300.98999,8548169
2020-03-02 11:15:00,SPY,2020-03,301.01001,301.95001,300.47,301.60001,7993361
2020-03-02 11:30:00,SPY,2020-03,301.64001,302.73001,301.0,301.76999,6140065
2020-03-02 11:45:00,SPY,2020-03,302.26999,303.8371,301.89001,303.60999,7649455
2020-03-02 12:00:00,SPY,2020-03,303.63,304.070007,302.60001,302.98129,6729455
